gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,regulation,ranking_metric,neg_log10_adjP
BIN3,0.102196003742334,8.45594104046243,1.67682826373175,0.095380031975351,0.22048799237431,-4.95119205995619,Not_significant,1.02054253630857,0.656615056933439
TFPT,0.123801015771202,7.16796994219653,1.67654078919876,0.0954363773000194,0.220591154997,-4.95165333956384,Not_significant,1.02028605454802,0.656411905372742
ABI3BP,0.32646317829458,3.27607861271676,1.6763389791331,0.095475948354882,0.220655525086838,-4.95197711688195,Not_significant,1.02010601912122,0.656285193597779
MGC16025,0.250956575781888,5.73918150289017,1.67602974795481,0.0955366083247519,0.220768612215214,-4.95247316391574,Not_significant,1.0198301808043,0.65606267238631
LRAT,0.255902004811549,0.457516184971098,1.67593819460931,0.0955545737499252,0.220783023968159,-4.95262001041197,Not_significant,1.01974852046857,0.656034322611253
CCT3,0.109226156108017,11.4578531791908,1.67585144932287,0.0955715982115595,0.220793168876501,-4.95275913789086,Not_significant,1.01967115137057,0.656014367379133
NFASC,-0.423553916065218,2.63848959537572,-1.67579629921082,0.0955824231393227,0.220793168876501,-4.95284758744527,Not_significant,-1.01962196374306,0.656014367379133
NOSIP,0.132826316492929,8.69660751445087,1.6739730356839,0.0959408532683285,0.221593941340247,-4.95577014618114,Not_significant,1.01799642337191,0.654442117943918
C20orf123,0.199477372360333,0.410083815028902,1.67377932135902,0.095978998699416,0.221635652067303,-4.95608047533268,Not_significant,1.0178237851557,0.654360378191342
CRTC3,-0.143342836140047,10.1808410404624,-1.67376174455462,0.0959824604575357,0.221635652067303,-4.956108631546,Not_significant,-1.01780812136094,0.654360378191342
GLP1R,-0.525427906976742,1.59829537572254,-1.67347890164314,0.0960381803369614,0.22173711598957,-4.95656167716088,Not_significant,-1.01755607723958,0.654161605395641
C6orf105,0.361923924084476,2.54932658959538,1.67324791797279,0.0960837033456301,0.221815014934773,-4.95693160194541,Not_significant,1.01735026630898,0.654009059257151
MBNL2,-0.227302753274504,9.59063121387283,-1.67313732655135,0.096105505226356,0.22183813983825,-4.9571086987484,Not_significant,-1.01725173386165,0.653963785069983
LOC728554,0.241329002940399,6.7117387283237,1.67265273947371,0.096201083321607,0.222031534140011,-4.95788456417349,Not_significant,1.01682003733904,0.653585340277175
LOC253724,0.203548863940131,4.12951156069364,1.67257903341226,0.0962156275424156,0.222037878246712,-4.95800255484733,Not_significant,1.01675438321966,0.653572931358856
CSN1S1,-0.369540176423415,1.00525722543353,-1.67237258330295,0.0962563752408393,0.222104683443682,-4.95833301904526,Not_significant,-1.0165704967262,0.653442283539314
GAL3ST2,-0.361727158513763,1.94035375722543,-1.67216654244942,0.096297056049145,0.222171317939589,-4.95866278881252,Not_significant,-1.01638698973065,0.653312008692131
KLK2,0.197422199946539,0.364650289017341,1.6718122579577,0.0963670385978379,0.222302021982689,-4.95922973163651,Not_significant,1.01607148687456,0.653056587089896
MYPOP,0.156037048917416,7.46514624277457,1.67175204939975,0.0963789357983003,0.222302021982689,-4.95932606867193,Not_significant,1.01601787342262,0.653056587089896
TMPPE,-0.163419954557588,8.51225375722543,-1.67168331727741,0.0963925187025247,0.222302021982689,-4.95943603978169,Not_significant,-1.01595667161888,0.653056587089896
SFRS14,-0.109865009355774,12.4017057803468,-1.67163647733523,0.0964017761393995,0.222302021982689,-4.9595109809887,Not_significant,-1.01591496443291,0.653056587089896
NCAPG,0.232441526329879,9.28137976878613,1.67156372204459,0.0964161569033704,0.222302021982689,-4.95962738123179,Not_significant,1.01585018325462,0.653056587089896
SLC9A10,-0.314851550387595,1.09294913294798,-1.67152118833989,0.0964245648899625,0.222302021982689,-4.95969542808298,Not_significant,-1.01581231218517,0.653056587089896
CTTNBP2NL,0.405006990109611,6.94706589595376,1.67140296640299,0.0964479378987911,0.222328677811272,-4.959884554717,Not_significant,1.01570705333632,0.653004514755334
IGFBP3,0.53245207163861,4.84983468208093,1.6712079034559,0.0964865127161694,0.222386595007348,-4.96019658018051,Not_significant,1.01553338989262,0.652891394652011
CTTN,0.526231128040638,4.67652832369942,1.67114302088807,0.0964993463753003,0.222386595007348,-4.96030035945187,Not_significant,1.01547562827861,0.652891394652011
BTBD10,0.0902484897086584,8.80906647398844,1.67103765944622,0.0965201896199085,0.222386595007348,-4.96046887613284,Not_significant,1.01538183356392,0.652891394652011
PLEKHH2,0.480779764768785,3.26933988439306,1.67103700647338,0.0965203188063128,0.222386595007348,-4.96046992047541,Not_significant,1.01538125228756,0.652891394652011
SLC6A19,0.616377078321311,2.63906416184971,1.67039450011942,0.0966475021142104,0.222652377897185,-4.96149733203637,Not_significant,1.014809365971,0.652372662301852
LOC93432,0.235552927024862,0.694152601156069,1.67014268834392,0.096697384799013,0.222740035665274,-4.9618998920304,Not_significant,1.01458527134323,0.65220171513567
C3orf36,0.108663539160653,0.132417919075144,1.6700465901165,0.0967164268645512,0.222756640070759,-4.96205350440508,Not_significant,1.01449975662281,0.65216934137365
ACIN1,-0.0689060278000273,12.6011722543353,-1.66978595417034,0.0967680876544888,0.222826459319599,-4.96247008618517,Not_significant,-1.01426784145803,0.652033240544011
DIRAS2,0.10417181234964,0.128439306358382,1.66974222627464,0.0967767571644112,0.222826459319599,-4.96253997155275,Not_significant,1.01422893450263,0.652033240544011
TOPBP1,-0.103672440523912,11.1498664739884,-1.66971450737387,0.0967822530491416,0.222826459319599,-4.96258427063119,Not_significant,-1.01420427192134,0.652033240544011
B9D2,-0.145247701149417,6.6837063583815,-1.66956256573789,0.0968123833097248,0.222868570798858,-4.96282708416272,Not_significant,-1.0140690883619,0.651951171946044
TMEM49,0.181511520983722,11.2550780346821,1.66948225197237,0.096828312709985,0.222877984648173,-4.96295542263252,Not_significant,1.01399763591631,0.651932827966661
ING5,-0.166550080192438,9.61080057803468,-1.66941969571878,0.0968407215571642,0.222879293629057,-4.96305538110831,Not_significant,-1.01394198330375,0.651930277326648
ARMC7,0.109033480352856,8.33471907514451,1.66842490764453,0.0970382231764422,0.223306541940507,-4.96464446348414,Not_significant,1.01305716424094,0.651098553744298
MEG8,0.25710920876771,0.343996531791908,1.66833617442284,0.097055855718746,0.223319817632279,-4.96478616212951,Not_significant,1.01297825698226,0.65107273547559
MBD4,0.0843643009890656,10.3199317919075,1.66804242388914,0.0971142465297374,0.223426860996795,-4.96525520220893,Not_significant,1.01271705500031,0.650864615994698
IGSF1,0.47224576316493,0.808006358381503,1.66767138798748,0.0971880403731102,0.223569311008606,-4.9658475319075,Not_significant,1.01238717457505,0.650587811583181
DUS1L,0.126137610264657,9.9448612716763,1.66756004559432,0.0972101936341897,0.223591363782711,-4.96602525643514,Not_significant,1.01228819179227,0.650544975087703
LINGO3,-0.224064635124287,6.61684335260116,-1.66750381584229,0.0972213829452554,0.223591363782711,-4.96611500590189,Not_significant,-1.01223820550771,0.650544975087703
PBRM1,-0.102805560010678,11.6739838150289,-1.66726877679419,0.0972681652482249,0.223671627489932,-4.96649012487892,Not_significant,-1.01202927606537,0.650389102206656
APOO,0.138300681635933,6.18579075144509,1.66717227187791,0.0972873788964888,0.223688484224686,-4.9666441305394,Not_significant,1.01194349715342,0.650356373375013
NHLRC4,-0.230348382785343,5.57146936416185,-1.66668370776231,0.0973846965490203,0.223884895925593,-4.96742366458644,Not_significant,-1.0115092846665,0.649975204488999
PGPEP1L,-0.279146137396418,0.668534104046243,-1.66660446690869,0.0974004880215985,0.223893855967587,-4.96755007740307,Not_significant,-1.01143886709925,0.649957824044842
B3GNT4,-0.212385244587004,3.5926098265896,-1.66651228901963,0.0974188602422589,0.2239087454457,-4.96769712133752,Not_significant,-1.01135695578861,0.649928943381064
BRP44,0.139845482491333,8.78486994219653,1.66642329945328,0.0974365996405028,0.223922176978736,-4.96783907173414,Not_significant,1.01127788053154,0.649902892296198
ZNF696,-0.154080392943055,7.72790867052023,-1.66625529568819,0.0974700970223379,0.223971814739806,-4.96810704047645,Not_significant,-1.01112860163572,0.649806631099515
COX16,0.104934790163069,8.31874393063584,1.66577157830275,0.0975665947238187,0.224166188097298,-4.96887843162586,Not_significant,1.01069885252222,0.649429893213654
TCEAL1,-0.13826769580325,7.66335606936416,-1.66550887306228,0.0976190345547429,0.224259300275626,-4.96929728070225,Not_significant,-1.01046549179957,0.649249537248725
CP,0.436807070302065,6.15885086705202,1.66526203677906,0.0976683274092459,0.224300184377805,-4.96969077057065,Not_significant,1.01024624960235,0.64917036942091
FLJ10661,-0.250597340283337,5.34714566473989,-1.6652337380423,0.0976739799084369,0.224300184377805,-4.96973587891611,Not_significant,-1.01022111578222,0.64917036942091
COL4A3,0.294522253408187,3.61757630057803,1.66520811135304,0.0976790989100395,0.224300184377805,-4.96977672736295,Not_significant,1.0101983554125,0.64917036942091
STXBP5,-0.239642916332514,10.5346196531792,-1.66518110462283,0.0976844938126458,0.224300184377805,-4.96981977491021,Not_significant,-1.01017436960839,0.64917036942091
ABCB4,0.357092876236305,3.00409826589595,1.66498040526923,0.097724593324188,0.224364891417797,-4.97013965974489,Not_significant,1.00999612818585,0.64904510043021
